source_json,match_id,competition,season,round,home_team,away_team,team_id,team,qualifier,player_id,player_name,carries,clean_breaks,meters_run,offloads,passes,tackle_missed,tackles,try_assist,turnovers_won
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:4189,Hurricanes,home,sr:player:2739509,"Lauaki, Siale",3,0,2,0,2,0,13,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:4189,Hurricanes,home,sr:player:2911267,"Fineanganofo, Fehi",14,6,164,1,3,1,6,1,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:4189,Hurricanes,home,sr:player:2911271,"Poliko, Arese",5,1,23,1,2,1,7,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:4189,Hurricanes,home,sr:player:2944901,"Harkin, Callum",17,3,79,6,23,0,4,3,1
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:4189,Hurricanes,home,sr:player:3158318,"Petaia, Matolu",1,0,13,1,2,0,2,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:761406,Moana Pasifika,away,sr:player:404110,"Tuitupou, Samuel",5,0,11,0,0,0,0,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:761406,Moana Pasifika,away,sr:player:848499,"Matavao, Melani",2,0,0,0,23,0,5,0,1
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:761406,Moana Pasifika,away,sr:player:2131478,"Vaihu, Glen",3,0,2,0,2,3,7,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:761406,Moana Pasifika,away,sr:player:2177416,"Moli, Sam",6,0,5,0,3,2,10,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:761406,Moana Pasifika,away,sr:player:2290209,"Poloniati, Veikoso",7,0,4,0,2,3,13,0,1
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:761406,Moana Pasifika,away,sr:player:2290241,"Havili, William",3,1,18,0,1,0,2,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:761406,Moana Pasifika,away,sr:player:2311797,"Pole, Abraham",1,0,0,0,1,0,6,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:761406,Moana Pasifika,away,sr:player:2537025,"Faiʻilagi, Miracle",4,0,8,0,0,0,5,0,1
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:761406,Moana Pasifika,away,sr:player:2650483,"Pellegrini, Patrick",5,1,37,1,16,3,1,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:761406,Moana Pasifika,away,sr:player:2770195,"Craig, Allan",4,0,4,0,0,0,6,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:761406,Moana Pasifika,away,sr:player:2800019,"Nginingini, Siaoisi",5,0,18,2,66,5,6,0,1
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:761406,Moana Pasifika,away,sr:player:2816175,"Harada, Mamori",4,0,4,0,1,0,3,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:761406,Moana Pasifika,away,sr:player:2911943,"Aho, Ale",11,0,6,0,3,2,8,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:761406,Moana Pasifika,away,sr:player:2915105,"Tuipulotu, Tito",2,0,1,0,1,2,5,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:761406,Moana Pasifika,away,sr:player:2915121,"Tuitama, Tuna",5,2,44,1,2,2,7,1,1
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:761406,Moana Pasifika,away,sr:player:2943129,"Ofa, Tevita",5,1,21,0,3,4,5,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:761406,Moana Pasifika,away,sr:player:2944097,"Toleafo, Simon-Peter",7,0,17,0,3,0,7,0,1
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:761406,Moana Pasifika,away,sr:player:2944101,"Peni, Faletoi",10,1,35,0,10,5,9,0,1
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:761406,Moana Pasifika,away,sr:player:2945397,"Sae-Ta'ufo'ou, Feteleti",2,0,1,0,1,0,9,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:761406,Moana Pasifika,away,sr:player:3156048,"Ropeti, Dominic",13,0,16,0,2,1,5,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:761406,Moana Pasifika,away,sr:player:3158320,"Toleafoa, Konrad",6,0,8,1,3,1,9,0,1
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:761406,Moana Pasifika,away,sr:player:3158322,"Faleiva, Lolani",5,0,13,2,4,1,4,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:4186,Waratahs,home,sr:player:762214,"Debreczeni, Jack",3,0,3,0,14,1,0,1,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:4186,Waratahs,home,sr:player:762294,"Philip, Matt",12,0,15,0,5,1,11,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:4186,Waratahs,home,sr:player:765494,"Gordon, Jake",3,1,33,1,66,1,7,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:4186,Waratahs,home,sr:player:766262,"Samu, Peter",9,1,52,2,7,2,8,0,2
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:4186,Waratahs,home,sr:player:1257376,"Blyth, Angus",4,0,18,0,5,1,2,0,1
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:4186,Waratahs,home,sr:player:1431731,"Reilly, Triston",6,0,27,0,5,0,1,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:4186,Waratahs,home,sr:player:1989091,"Potter, Harry",7,0,41,2,8,0,4,0,1
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:4186,Waratahs,home,sr:player:1989675,"Walton, Joey",6,2,17,0,12,2,4,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:4186,Waratahs,home,sr:player:2117340,"Lambert, Tom",5,0,10,0,2,1,10,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:4186,Waratahs,home,sr:player:2141444,"Suaalii, Joseph",3,0,5,2,8,0,4,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:4186,Waratahs,home,sr:player:2272957,"Amatosero, Miles",4,0,3,0,5,0,5,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:4186,Waratahs,home,sr:player:2290563,"Creighton, Lawson",11,0,22,1,15,0,7,1,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:4186,Waratahs,home,sr:player:2291319,"Gamble, Charlie",7,0,19,1,7,0,10,0,1
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:4186,Waratahs,home,sr:player:2311847,"Kailea, Isaac Aedo",8,0,12,0,0,0,1,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:4186,Waratahs,home,sr:player:2320049,"Wilson, Teddy",2,0,25,0,19,0,2,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:4186,Waratahs,home,sr:player:2533555,"Amone, Siosifa",2,0,10,0,0,0,2,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:4186,Waratahs,home,sr:player:2535551,"Jorgensen, Max",14,2,77,3,8,2,1,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:4186,Waratahs,home,sr:player:2569085,"Botha, Daniel",3,0,6,0,4,0,8,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:4186,Waratahs,home,sr:player:2573399,"Moananu, Ioane",5,0,10,0,1,0,6,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:4186,Waratahs,home,sr:player:2743273,"Dobbins, Ethan",4,1,9,0,3,2,7,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:4186,Waratahs,home,sr:player:2911945,"Hendren, James",4,1,45,0,8,1,1,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:4186,Waratahs,home,sr:player:2911959,"Halaholo, Clem",7,0,15,0,2,0,7,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:4186,Waratahs,home,sr:player:2911975,"Talataina, Leafi",7,1,29,1,3,1,2,1,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:364712,Fijian Drua,away,sr:player:533434,"Ravai, Peni",3,0,1,0,1,0,0,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:364712,Fijian Drua,away,sr:player:762906,"Tawake, Samuela",0,0,0,0,0,1,7,0,1
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:364712,Fijian Drua,away,sr:player:849908,"Fines-Leleiwasa, Isaak",1,0,2,0,16,1,8,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:364712,Fijian Drua,away,sr:player:1004423,"Doge, Mesake",4,0,1,0,1,2,2,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:364712,Fijian Drua,away,sr:player:1080186,"Mataele, Manasa Moala",5,0,30,0,1,1,0,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:364712,Fijian Drua,away,sr:player:1343380,"Lomani, Frank",2,0,1,0,47,0,9,0,1
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:364712,Fijian Drua,away,sr:player:2085137,"Hete, Haereiti",5,0,16,0,0,0,12,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:364712,Fijian Drua,away,sr:player:2092932,"Mayanavanua, Temo",2,0,0,0,1,1,5,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:364712,Fijian Drua,away,sr:player:2092936,"Samusamuvodre, Tuidraki",3,0,18,0,0,0,6,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:364712,Fijian Drua,away,sr:player:2131482,"Droasese, Ilaisa",6,0,21,0,1,2,5,0,1
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:364712,Fijian Drua,away,sr:player:2257625,"Togiatama, Zuriel",5,1,22,2,2,2,11,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:364712,Fijian Drua,away,sr:player:2273199,"Tabuavou, Inia",1,0,0,0,0,0,0,0,2
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:364712,Fijian Drua,away,sr:player:2287839,"Tamani, Joseva",5,0,3,0,2,1,12,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:364712,Fijian Drua,away,sr:player:2287849,"Nasilasila, Isoa",4,0,3,0,4,1,9,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:364712,Fijian Drua,away,sr:player:2287855,"Salawa Junior, Kitinoe",1,0,0,0,0,0,6,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:364712,Fijian Drua,away,sr:player:2531921,"Canakaivata, Elia",8,1,38,1,1,1,9,0,1
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:364712,Fijian Drua,away,sr:player:2531927,"Murray, Motikai",3,0,3,0,0,2,8,0,1
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:364712,Fijian Drua,away,sr:player:2531933,"Rabitu, Isikeli",11,2,46,1,6,1,9,0,1
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:364712,Fijian Drua,away,sr:player:2531939,"Rakuro, Taniela",5,2,19,0,3,3,4,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:364712,Fijian Drua,away,sr:player:2735981,"Armstrong-Ravula, Isaiah",5,0,14,1,15,3,7,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:364712,Fijian Drua,away,sr:player:2770191,"Vocevoce, Mesake",0,0,0,0,0,0,0,0,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:364712,Fijian Drua,away,sr:player:2886491,"Loganimasi, Ponepati",0,0,0,0,2,0,1,1,0
super_rugby_2026_waratahs_vs_fijian_drua_65866102.json,sr:sport_event:65866102,Super Rugby,Super Rugby 2026,2,Waratahs,Fijian Drua,sr:competitor:364712,Fijian Drua,away,sr:player:3016588,"Tagivetaua, Kavaia",2,0,10,0,0,0,8,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4180,Reds,away,sr:player:503436,"Toomaga-Allen, Jeffery",2,0,1,0,2,0,6,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4180,Reds,away,sr:player:846929,"Ross, Aidan",6,0,14,0,0,2,11,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4180,Reds,away,sr:player:848323,"Salakaia-Loto, Lukhan",10,0,30,0,2,1,9,0,1
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4180,Reds,away,sr:player:1002819,"Asiata, Richie",2,0,4,0,1,0,7,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4180,Reds,away,sr:player:1100517,"Anderson, Lachie",7,1,34,0,3,0,9,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4180,Reds,away,sr:player:1256660,"Paisami, Hunter",9,1,34,0,10,1,10,0,1
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4180,Reds,away,sr:player:1652961,"McReight, Fraser",7,1,12,1,10,1,18,1,2
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4180,Reds,away,sr:player:1652965,"Campbell, Jock",9,1,81,0,4,1,2,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4180,Reds,away,sr:player:1989657,"Uru, Seru",2,0,0,1,3,0,5,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4180,Reds,away,sr:player:2049945,"Flook, Josh",4,0,18,1,2,3,5,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4180,Reds,away,sr:player:2056985,"Nonggorr, Zane",5,0,6,1,4,0,5,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4180,Reds,away,sr:player:2290569,"Blake, George",3,0,0,0,1,0,3,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4180,Reds,away,sr:player:2311033,"Faessler, Matt",3,0,21,1,4,0,9,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4180,Reds,away,sr:player:2311845,"Canham, Josh",5,1,21,2,7,0,13,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4180,Reds,away,sr:player:2607259,"Werchon, Louis",6,1,53,0,67,1,6,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4180,Reds,away,sr:player:2746535,"Brial, Joe",7,0,20,0,2,0,17,0,1
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4180,Reds,away,sr:player:2746661,"Bryant, John",0,0,0,0,2,0,14,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4180,Reds,away,sr:player:2746671,"McLaughlin-Phillips, Harry",7,0,26,0,13,1,3,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4180,Reds,away,sr:player:2746677,"Ryan, Tim",12,0,34,1,3,1,11,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4180,Reds,away,sr:player:3141964,"Latu, Vaiuta",7,0,13,0,0,0,8,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4180,Reds,away,sr:player:3141966,"Mackey, Finn",1,0,4,0,1,0,0,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4180,Reds,away,sr:player:3141968,"Martens, James",0,0,0,0,7,1,1,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4180,Reds,away,sr:player:3141986,"Rubens, Xavier",3,0,7,0,1,0,2,0,2
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4186,Waratahs,home,sr:player:762214,"Debreczeni, Jack",0,0,0,0,9,0,2,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4186,Waratahs,home,sr:player:762294,"Philip, Matt",12,0,40,0,9,1,11,0,1
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4186,Waratahs,home,sr:player:765494,"Gordon, Jake",2,1,34,0,48,0,3,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4186,Waratahs,home,sr:player:766262,"Samu, Peter",8,0,19,1,7,3,9,0,1
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4186,Waratahs,home,sr:player:848397,"Faingaa, Folau",2,0,7,1,1,0,2,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4186,Waratahs,home,sr:player:1257376,"Blyth, Angus",4,0,6,0,0,0,2,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4186,Waratahs,home,sr:player:1431731,"Reilly, Triston",4,0,0,0,0,0,3,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4186,Waratahs,home,sr:player:1989091,"Potter, Harry",9,0,56,1,7,0,5,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4186,Waratahs,home,sr:player:1989675,"Walton, Joey",4,2,23,1,15,1,9,0,0
super_rugby_2026_waratahs_vs_reds_65866092.json,sr:sport_event:65866092,Super Rugby,Super Rugby 2026,1,Waratahs,Reds,sr:competitor:4186,Waratahs,home,sr:player:2117340,"Lambert, Tom",9,0,18,1,4,4,8,0,0
